song_id,artists,name,release_date,year,popularity
5HQVUIKwCEXpe7JIHyY734,"Snoop Dogg', 'Wiz Khalifa', 'Bruno Mars","Young, Wild & Free (feat. Bruno Mars)",11/10/2011,2011,78
4Kz4RdRCceaA9VgTqBhBfa,"Drake', 'Lil Wayne",The Motto,15/11/2011,2011,72
1oHNvJVbFkexQc0BpQp7Y4,Nicki Minaj,Starships,01/01/2011,2011,71
799f6Ih1Pu4AUApMyXhxUc,Childish Gambino,Bonfire,15/11/2011,2011,72
0z5ZPs57J2KERwM1tBM2GF,"Lil Wayne', 'Cory Gunz",6 Foot 7 Foot,01/01/2011,2011,69
4QNpBfC0zvjKqPJcyqBy9W,"Pitbull', 'Ne-Yo', 'Afrojack', 'Nayer","Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",17/06/2011,2011,79
1CkvWZme3pRgbzaxZnTl5X,Adele,Rolling in the Deep,19/01/2011,2011,75
6LxSe8YmdPxy095Ux6znaQ,Drake,Headlines,15/11/2011,2011,72
4NTWZqvfQTlOMitlVn6tew,Lupe Fiasco,The Show Goes On,04/03/2011,2011,71
3CKCZ9pfwAfoMZlMncA1Nc,Adele,Set Fire to the Rain,19/01/2011,2011,75
1UqhkbzB1kuFwt2iy4h29Q,Young the Giant,Cough Syrup,2011,2011,71
5xhQChGGhKLWqBqX4XhtYE,AWOLNATION,Sail,2011,2011,76
3hsmbFKT5Cujb5GQjqEU39,"Chris Brown', 'Lil Wayne', 'Busta Rhymes",Look At Me Now,22/03/2011,2011,73
1nVLAEzhBXMJLR5zAl90Nl,Eli Young Band,Crazy Girl,01/01/2011,2011,68
3MAgQuClHcAV8E9CbeBS6f,"Wale', 'Miguel",Lotus Flower Bomb (feat. Miguel),28/10/2011,2011,68
1z6WtY7X4HQJvzxC4UgkSf,Beyoncé,Love On Top,24/06/2011,2011,75
4Jz4bjXeiF2SXVj9P4YfY5,Andy Grammer,Keep Your Head Up,14/06/2011,2011,70
3TcL0dyCMyr0kyTTc4NLgI,Selena Gomez & The Scene,Who Says,01/01/2011,2011,75
7B6m8tHAYZsOKOKMU5SR2n,Rodney Atkins,Take A Back Road,04/10/2011,2011,68
6qn9YLKt13AGvpq9jfO8py,"Rihanna', 'Calvin Harris",We Found Love,18/11/2011,2011,74
6D60klaHqbCl9ySc8VcRss,Kelly Clarkson,Stronger (What Doesn't Kill You),24/10/2011,2011,67
77A7dWpSxVoauUbJn83Oj3,Aaron Lewis,Country Boy (feat. George Jones & Charlie Daniels),01/03/2011,2011,68
4RL77hMWUq35NYnPLXBpih,Birdy,Skinny Love,04/11/2011,2011,75
6r2BECwMgEoRb5yLfp0Hca,Lady Gaga,Born This Way,01/01/2011,2011,68
2z4U9d5OAA4YLNXoCgioxo,Avril Lavigne,What the Hell,08/03/2011,2011,74
20svOpmCQao5GUBgSu8zDe,The Head and the Heart,Rivers and Roads,11/01/2011,2011,67
4TBtGrMgUYH7D5Tf5HLvyz,J Boog,Let's Do It Again,27/09/2011,2011,78
124NFj84ppZ5pAxTuVQYCQ,"Drake', 'Rihanna",Take Care,15/11/2011,2011,72
2Fw5S2gaOSZzdN5dFoC2dj,Kendrick Lamar,A.D.H.D,02/07/2011,2011,70
4osgfFTICMkcGbbigdsa53,Frank Ocean,Novacane,01/01/2011,2011,70
0Nu9WA8kEbBWEsay2s8Q0U,Eli Young Band,Even If It Breaks Your Heart,01/01/2011,2011,67
4eSGSqP2TZvvX0kadZZttM,Drake,Doing It Wrong,15/11/2011,2011,69
0HZhYMZOcUzZKSFwPOti6m,Christina Perri,Jar of Hearts,10/05/2011,2011,73
0lHAMNU8RGiIObScrsRgmP,David Guetta,Titanium (feat. Sia),26/08/2011,2011,67
4aX4Oycsk1fhHIee1zqsDe,Lil Wayne,How To Love,01/01/2011,2011,67
6nek1Nin9q48AVZcWs9e9D,Coldplay,Paradise,24/10/2011,2011,77
0m1KYWlT6LhFRBDVq9UNx4,"Drake', 'Lil Wayne",HYFR (Hell Ya Fucking Right),15/11/2011,2011,68
0RUGuh2uSNFJpGMSsD1F5C,Bruno Mars,It Will Rain,04/11/2011,2011,66
0IkKz2J93C94Ei4BvDop7P,"LMFAO', 'Lauren Bennett', 'GoonRock",Party Rock Anthem,01/01/2011,2011,68
2mXsZsJBThTaJXbNcg5QD4,Miranda Lambert,Mama's Broken Heart,01/11/2011,2011,67
5A6OHHy73AR5tLxgTc98zz,Wiz Khalifa,Black and Yellow,29/03/2011,2011,74
4FkgULes13bk2eHrsJg4q9,Hunter Hayes,I Want Crazy - Encore,2011,2011,66
1uXbwHHfgsXcUKfSZw5ZJ0,Beyoncé,Run the World (Girls),24/06/2011,2011,74
0laYHRpNTS6i8FXdupHkJ4,Selena Gomez & The Scene,Love You Like A Love Song,01/01/2011,2011,75
1VdZ0vKfR5jneCmWIUAMxK,Ed Sheeran,The A Team,09/09/2011,2011,75
6j7hih15xG2cdYwIJnQXsq,Gavin DeGraw,Not Over You,16/09/2011,2011,69
1mB7dCUM7sPyNab6R43nlj,Falling In Reverse,The Drug In Me Is You,26/07/2011,2011,69
0cV4xwUA4ue2deqq4CZFko,Luke Bryan,I Don't Want This Night To End,09/08/2011,2011,66
4YKAOXyqkKZ5gOZR0AmVMN,Toby Keith,Red Solo Cup,21/10/2011,2011,67
3rTnGUeDrnZV22DvRuUuXr,M83,Wait,2011,2011,66
0gY2iq0xJPRoIB1PScKSw4,Blake Shelton,Honey Bee,11/07/2011,2011,65
0V4l4GQhgnWQGtCWpvA7va,"Drake', 'The Weeknd",Crew Love,15/11/2011,2011,69
4fINc8dnfcz7AdhFYVA4i7,Jason Derulo,It Girl,16/09/2011,2011,73
16Of7eeW44kt0a1M0nitHM,"Cobra Starship', 'Sabi",You Make Me Feel... (feat. Sabi),29/08/2011,2011,68
4y4KG66qCAN2TTevOAEjHy,"Tyler, The Creator",She (Featuring Frank Ocean),10/05/2011,2011,64
4fbvXwMTXPWaFyaMWUm9CR,Bon Iver,Holocene,21/06/2011,2011,69
1Fwj0wThn3kTg8D7KgWdsU,M83,My Tears Are Becoming A Sea,2011,2011,65
0w9LJae3sVlZlH2CnxTInF,Blake Shelton,God Gave Me You,11/07/2011,2011,65
6P7kZB7hSJFyaYJcu3cYQJ,Whiskey Myers,Ballad Of A Southern Man,26/04/2011,2011,65
0gRczqVHrEQQDyizJUtgRc,"Olly Murs', 'Flo Rida",Troublemaker (feat. Flo Rida),2011,2011,65
1qjl8UJtWTHrk4SFpwftSN,Chris Young,Tomorrow,11/07/2011,2011,65
116kG9vvdUtoprjYtToONt,"Victorious Cast', 'Victoria Justice",Beggin' On Your Knees (feat. Victoria Justice),01/08/2011,2011,68
3b7CDTKB0SRTmQ6ytYi5vZ,Luke Bryan,Drunk On You,09/08/2011,2011,65
2TAcwD5KcV9uY3O1tLGV15,Thompson Square,Are You Gonna Kiss Me Or Not,08/02/2011,2011,65
77hI6DJ12C9WohWk8XUhto,The Head and the Heart,Lost in My Mind,11/01/2011,2011,65
608a1wIsSd5KzMEqm1O7w3,"DJ Khaled', 'Drake', 'Rick Ross', 'Lil Wayne",I'm On One,01/01/2011,2011,67
0UeYCHOETPfai02uskjJ3x,Bag Raiders,Shooting Stars,01/01/2011,2011,73
5G1sTBGbZT5o4PNRc75RKI,The Black Keys,Lonely Boy,06/12/2011,2011,72
7yfg0Eer6UZZt5tZ1XdsWz,"Drake', 'Nicki Minaj",Make Me Proud,15/11/2011,2011,66
3sP3c86WFjOzHHnbhhZcLA,Demi Lovato,Give Your Heart a Break,01/01/2011,2011,70
3Osd3Yf8K73aj4ySn6LrvK,"JAY-Z', 'Kanye West', 'Frank Ocean', 'The-Dream",No Church In The Wild,08/08/2011,2011,70
49rpdsNYJirTTf6p6mMvag,The Cab,Angel With A Shotgun,2011,2011,64
4DTrKnvkHtwQN6kBu4XXIF,Naomi Scott,She's So Gone,01/01/2011,2011,67
4wTChU0tU44TAMC0xcQizi,Andy Grammer,Fine By Me,14/06/2011,2011,65
77TT8Xvx637TpzV8kKGkUw,David Guetta,Titanium (feat. Sia),31/08/2011,2011,64
0Oe49j06Bjrxs8PltuVeaW,"Jennifer Lopez', 'Pitbull",On The Floor - Radio Edit,01/01/2011,2011,75
3WWAvWDBQANpJeNbvVbjMg,Childish Gambino,Heartbeat,15/11/2011,2011,67
7G59EUBvMPfIy1FTuobrqj,Whiskey Myers,Broken Window Serenade,26/04/2011,2011,63
6YbhspuOar1D9WSSnfe7ds,"Snoop Dogg', 'Wiz Khalifa', 'Bruno Mars","Young, Wild & Free (feat. Bruno Mars)",12/12/2011,2011,65
70ATm56tH7OrQ1zurYssz0,"Dr. Dre', 'Eminem', 'Skylar Grey",I Need A Doctor,01/02/2011,2011,71
0Tel1fmuCxEFV6wBLXsEdk,Ed Sheeran,Kiss Me,09/09/2011,2011,72
5lN1EH25gdiqT1SFALMAq1,The Black Keys,Gold on the Ceiling,06/12/2011,2011,69
3mTpegrOwRn0oJjv4TSbEE,"J. Cole', 'Trey Songz",Can't Get Enough,27/09/2011,2011,66
6FE2iI43OZnszFLuLtvvmg,MKTO,Classic,2012,2012,78
0nJW01T7XtvILxQgC5J7Wh,Bruno Mars,When I Was Your Man,07/12/2012,2012,82
3LlAyCYU26dvFZBDUIMb7a,Imagine Dragons,Demons,04/09/2012,2012,73
3GZD6HmiNUhxXYf8Gch723,Frank Ocean,Lost,10/07/2012,2012,73
3bidbhpOYeV4knp8AIu8Xn,Macklemore & Ryan Lewis,Can't Hold Us - feat. Ray Dalton,09/10/2012,2012,82
2iUmqdfGZcHIhS3b9E9EWq,Neon Trees,Everybody Talks,01/01/2012,2012,77
7a86XRg84qjasly9f6bPSD,"fun.', 'Janelle Monáe",We Are Young (feat. Janelle Monáe),21/02/2012,2012,73
7DfFc7a6Rwfi3YQMRbDMau,Frank Ocean,Thinkin Bout You,10/07/2012,2012,73
0i5el041vd6nxrGEU8QRxy,Florida Georgia Line,Cruise,01/01/2012,2012,73
4G8gkOterJn0Ywt6uhqbhp,Imagine Dragons,Radioactive,04/09/2012,2012,72
3n69hLUdIsSa1WlRmjMZlW,alt-J,Breezeblocks,18/09/2012,2012,72
4IowQDUOzUvNtp72HMDcKO,Chief Keef,Love Sosa,01/01/2012,2012,71
6E9V9TRlVOLjenGjHemzEH,Lee Brice,Hard To Love,24/04/2012,2012,72
1LmN9SSHISbtp9LoaR5ZVJ,"Maroon 5', 'Wiz Khalifa",Payphone,01/01/2012,2012,73
3w3y8KPTfNeOKPiqUTakBh,Bruno Mars,Locked out of Heaven,07/12/2012,2012,80
0W4Kpfp1w2xkY3PrV714B7,The Lumineers,Ho Hey,03/04/2012,2012,70
2HbKqm4o0w5wEeEFXm2sD4,"Kendrick Lamar', 'Jay Rock",Money Trees,2012,2012,71
1mKXFLRA179hdOWQBwUk9e,"P!nk', 'Nate Ruess",Just Give Me a Reason (feat. Nate Ruess),18/09/2012,2012,80
42zd6DYQ4o4SECmTITrM1U,Meek Mill,Dreams and Nightmares,26/10/2012,2012,71
6t6oULCRS6hnI7rm0h5gwl,fun.,Some Nights,21/02/2012,2012,71
3cHyrEgdyYRjgJKSOiOtcS,"Pitbull', 'Kesha",Timber (feat. Ke$ha),2012,2012,78
4cluDES4hQEUhmXj6TXkSo,One Direction,What Makes You Beautiful,25/05/2012,2012,80
1X1DWw2pcNZ8zSub3uhlNz,"The Script', 'will.i.am",Hall of Fame,10/09/2012,2012,69
25SJaCCPiosugnlY53VhRG,Mac DeMarco,Freaking Out the Neighborhood,16/10/2012,2012,74
7EQGXaVSyEDsCWKmUcfpLk,Kesha,Die Young,30/11/2012,2012,76
0LtOwyZoSNZKJWHqjzADpW,Tame Impala,Feels Like We Only Go Backwards,01/01/2012,2012,75
2STQAr3BRiAeeveJ07gZh7,The Beach Boys,Kokomo,01/01/2012,2012,73
2P3SLxeQHPqh8qKB6gtJY2,"Kendrick Lamar', 'Drake",Poetic Justice,2012,2012,69
60wwxj6Dd9NJlirf84wr2c,"Zedd', 'Foxes",Clarity,01/01/2012,2012,74
6Ymvlzom4TQeoKqAWsZRD8,Kip Moore,Somethin' 'Bout A Truck,01/01/2012,2012,70
72C7aUQECOhNtnD0AC36ua,One Direction,They Don't Know About Us,09/11/2012,2012,78
3TGRqZ0a2l1LRblBkJoaDx,Carly Rae Jepsen,Call Me Maybe,01/01/2012,2012,69
2ihCaVdNZmnHZWt0fvAM7B,Of Monsters and Men,Little Talks,01/01/2012,2012,77
2OFrAsP5Vrcb0DtsPNsm54,Mac DeMarco,My Kind of Woman,16/10/2012,2012,73
6BtmXhTJMM9sBTHeYYASGz,Imagine Dragons,It's Time,04/09/2012,2012,69
4P6BuLsqtg5uISdE77ypI9,"Travis Porter', 'Tyga",Ayy Ladies (feat. Tyga),28/05/2012,2012,71
3AGOgQzp0YcPH41u9p7dOp,The Wanted,Glad You Came,01/01/2012,2012,69
0hm8rgOY17z7kQJlqGKbu7,Mumford & Sons,I Will Wait,25/09/2012,2012,69
53QF56cjZA9RTuuMZDrSA6,Jason Mraz,I Won't Give Up,13/04/2012,2012,72
4esOae7i4rqTbAu9o5Pxco,Alicia Keys,Girl on Fire,18/11/2012,2012,76
1gihuPhrLraKYrJMAEONyc,Calvin Harris,Feel So Close - Radio Edit,29/10/2012,2012,76
1NpW5kyvO4XrNJ3rnfcNy3,"Flo Rida', 'Sia",Wild Ones (feat. Sia),22/06/2012,2012,77
6VwBbL8CzPiC4QV66ay7oR,The Weeknd,Wicked Games,01/01/2012,2012,73
5PX4uS1LqlWEPL69phPVQQ,"Kid Cudi', 'MGMT', 'Ratatat', 'Steve Aoki",Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit),01/01/2012,2012,75
4P6n0udLAnmCNXVcobYbsK,Grimes,Oblivion,21/02/2012,2012,67
4qikXelSRKvoCqFcHLB2H2,"Kanye West', 'Big Sean', 'Pusha T', '2 Chainz",Mercy,01/01/2012,2012,71
55h7vJchibLdUkxdlX3fK7,Bruno Mars,Treasure,07/12/2012,2012,76
5ytc87gcx6dZ4nWRNykinV,Jason Aldean,Night Train,16/10/2012,2012,67
1vNn7rVQT6UtEW1NGH53fT,Sammy Adams,All Night Longer,20/08/2012,2012,67
0KAiuUOrLTIkzkpfpn9jb9,Train,Drive By,17/04/2012,2012,74
6REbwUNlppTfcnV4d4ZoZi,Kendrick Lamar,Swimming Pools (Drank),01/01/2012,2012,72
3aGibUHhQyBsyumYHylw0K,Kendrick Lamar,Backseat Freestyle,2012,2012,67
0725YWm6Z0TpZ6wrNk64Eb,"Frank Ocean', 'Earl Sweatshirt",Super Rich Kids,10/07/2012,2012,67
4Sfa7hdVkqlM8UW5LsSY3F,Passion Pit,Take a Walk,23/07/2012,2012,69
439TlnnznSiBbQbgXiBqAd,"Kendrick Lamar', 'MC Eiht",m.A.A.d city,2012,2012,67
7kSLdGdXLey7pzLsWpdg1h,One Direction,Little Things,09/11/2012,2012,77
6E11E0lT5Zy7yb6iT3y8DN,Cher Lloyd,Want U Back,02/10/2012,2012,67
1kPpge9JDLpcj15qgrPbYX,"Owl City', 'Carly Rae Jepsen",Good Time,01/01/2012,2012,74
2Ow4Pmi0VOOLvbmJ8V70qo,MARINA,How to Be a Heartbreaker,30/04/2012,2012,66
455AfCsOhhLPRc68sE01D8,Katy Perry,Last Friday Night (T.G.I.F.),12/03/2012,2012,75
72jCZdH0Lhg93z6Z4hBjgj,Taylor Swift,I Knew You Were Trouble.,22/10/2012,2012,66
3bC1ahPIYt1btJzSSEyyrF,Flo Rida,Whistle,22/06/2012,2012,76
712uvW1Vezq8WpQi38v2L9,Kendrick Lamar,"Bitch, Don’t Kill My Vibe",2012,2012,66
2V65y3PX4DkRhy1djlxd9p,"Swedish House Mafia', 'John Martin",Don't You Worry Child - Radio Edit,14/09/2012,2012,77
3SuzCeGoNOWmbWOoDMou0B,"Chief Keef', '50 Cent', 'Wiz Khalifa",Hate Bein' Sober,01/01/2012,2012,66
1dEy9Pl81QopSxNsPxXQxv,"Rihanna', 'Mikky Ekko",Stay,11/12/2012,2012,67
5tajmvqHF6YW1iiUFzKpCB,MKTO,Wasted,2012,2012,70
5ujh1I7NZH5agbwf7Hp8Hc,Kendrick Lamar,Swimming Pools (Drank) - Extended Version,2012,2012,66
1hWYT0w2R0J19rlVkiez7X,"Lupe Fiasco', 'Guy Sebastian",Battle Scars,25/09/2012,2012,70
5T6DM9qjjngWnukcw0svkX,Florida Georgia Line,Round Here,01/01/2012,2012,66
6u0dQik0aif7FQlrhycG1L,The Weeknd,The Morning,01/01/2012,2012,70
6KuHjfXHkfnIjdmcIvt9r0,Imagine Dragons,On Top Of The World,04/09/2012,2012,66
0AkQbXGN4KG34TS7xLrM68,One Direction,Kiss You,09/11/2012,2012,75
1nKY2o8XQG1RvUCpBV5VSK,Nature Sounds,Relaxing Constant Rain Storm with Distant Thunder Sfx,25/09/2012,2012,70
1T20tqHKrePjszGOdbFOEd,"Victorious Cast', 'Victoria Justice', 'Elizabeth Gillies",Take A Hint,05/06/2012,2012,66
5xvUgoVED1F4mBu8FL0HaW,Bridgit Mendler,Ready or Not,01/01/2012,2012,72
3ekNuTF3UpOvIZCfiejpnC,The Lumineers,Stubborn Love,03/04/2012,2012,65
0srwKuJPH8yBzzFUJMBQM2,Tyga,Rack City,01/01/2012,2012,66
5Y3bt7xbhZwwHfTPK5hWEg,Nature Sounds,Calm Rolling Thunder and Soothing Rain,25/09/2012,2012,70
25cUhiAod71TIQSNicOaW3,Miguel,Adorn,28/09/2012,2012,65
1z9kQ14XBSN0r2v6fx4IdG,Rihanna,Diamonds,01/01/2012,2012,66
789CxjEOtO76BVD1A9yJQH,"Rihanna', 'Mikky Ekko",Stay - Album Version (Edited),01/01/2012,2012,66
2cDCojn6uIBM6A5xTAbl3H,"Kendrick Lamar', 'MC Eiht",m.A.A.d city,2012,2012,65
1IT0WQk5J8NsaeII8ktdlZ,"Pierce The Veil', 'Kellin Quinn",King For A Day,17/07/2012,2012,68
4XNrMwGx1SqP01sqkGTDmo,Maroon 5,One More Night,01/01/2012,2012,66
6aGjEZ7kq3YXgD0EDt80O5,One Direction,Live While We're Young,09/11/2012,2012,73
4lCv7b86sLynZbXhfScfm2,Katy Perry,Firework,12/03/2012,2012,73
4L0nc0tHfDjr3HlAm1EFeu,"Dirty Heads', 'Rome of Sublime",Lay Me Down,03/09/2012,2012,65
6tS3XVuOyu10897O3ae7bi,"Katy Perry', 'Snoop Dogg",California Gurls,12/03/2012,2012,73
3Mytf34viXCBpzCCzZeXtf,Nature Sounds,Rain And Thunder,12/02/2012,2012,69
4YZbVct8l9MnAVIROnLQdx,Frank Ocean,Forrest Gump,10/07/2012,2012,64
3oL3XRtkP1WVbMxf7dtTdu,Katy Perry,The One That Got Away,12/03/2012,2012,72
6s9ICeczYOfbHHIaSMq9jd,Florida Georgia Line,Get Your Shine On,01/01/2012,2012,64
2LEF1A8DOZ9wRYikWgVlZ8,Flo Rida,Good Feeling,22/06/2012,2012,73
1wBgKZTMcy7EBDR9xcw77a,Nature Sounds,Meditative Gentle Rain and Distant Thunder,25/09/2012,2012,69
4Pwjz3DfvfQWV0rO2V8jyh,Kendrick Lamar,"Bitch, Don’t Kill My Vibe",2012,2012,64
5tFMuAw6X2R4NLx97g7n9q,MARINA,Primadonna,30/04/2012,2012,63
1u7J5sEfgOVRt5bkfU2oGV,Uncle Lucius,Keep The Wolves Away,28/08/2012,2012,65
6FB3v4YcR57y4tXFcdxI1E,Taylor Swift,I Knew You Were Trouble.,22/10/2012,2012,77
2WKCH4ISejDV9ad7iPp5XU,Dierks Bentley,5-1-5-0,01/01/2012,2012,64
3xdjjKMcMOFgo1eQrfbogM,Darius Rucker,Wagon Wheel,01/01/2013,2013,77
03fT3OHB9KyMtGMt2zwqCT,Luke Bryan,Play It Again,01/01/2013,2013,76
2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,19/04/2013,2013,81
3U4isOIWM3VvDubwSI3y7a,John Legend,All of Me,30/08/2013,2013,85
0JmiBCpWc1IAc0et7Xm7FL,Passenger,Let Her Go,17/02/2013,2013,76
2ZltjIqztEpZtafc8w0I9t,Childish Gambino,3005,10/12/2013,2013,76
4h8VwCb1MTGoLKueQ1WgbD,Avicii,Wake Me Up,13/09/2013,2013,84
2tznHmp70DxMyr2XhWLOW0,Cage The Elephant,Cigarette Daydreams,08/10/2013,2013,74
2AYEOC02WLhUiOoaig2SEH,Fitz and The Tantrums,Out of My League,07/05/2013,2013,72
5FVd6KXrgO9B3JPmC8OPst,Arctic Monkeys,Do I Wanna Know?,09/09/2013,2013,82
0NlGoUyOJSuSHmngoibVAs,Kodaline,All I Want,17/06/2013,2013,80
3gbBpTdY8lnQwqxNCcf795,Bastille,Pompeii,01/01/2013,2013,71
4nVBt6MZDDP6tRVdQTgxJg,One Direction,Story of My Life,25/11/2013,2013,81
4X5f3vT8MRuXF68pfjNte5,"A$AP Rocky', 'Drake', '2 Chainz', 'Kendrick Lamar","F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",2013,2013,76
0qcr5FMsEO85NAQjrlDRKo,Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",01/01/2013,2013,75
2aSC2xhRxOLiiZZVjhbylH,"Drake', 'Majid Jordan","Hold On, We're Going Home",01/01/2013,2013,71
2MvvoeRt8NcOXWESkxWn3g,Lorde,Ribs,27/09/2013,2013,73
0aMHIW1lqrulVCx0LLlr6a,"Chance the Rapper', 'Vic Mensa', 'Twista",Cocoa Butter Kisses,30/04/2013,2013,72
2y4lAQpi5VTNLu2ldeTdUH,Miley Cyrus,We Can't Stop,04/10/2013,2013,77
5HGibWoxnkYSkl6mHmAlOE,Luke Bryan,That's My Kind Of Night,01/01/2013,2013,71
2dLLR6qlu5UJ5gk0dKz0h3,Lorde,Royals,27/09/2013,2013,77
2TR7A4ulH9R1PNwMyd8o8U,"Florida Georgia Line', 'Luke Bryan",This Is How We Roll,01/01/2013,2013,70
79MSEdtXuudhGhC5AtG07g,PARTYNEXTDOOR,Break from Toronto,01/07/2013,2013,73
6Z8R6UsFuGXGtiIxiD8ISb,Capital Cities,Safe And Sound,2013,2013,77
7FOJvA3PxiIU0DN3JjQ7jT,"J. Cole', 'Miguel",Power Trip (feat. Miguel),14/06/2013,2013,72
00GOPLxW4PGQuUYdPJh8K1,Childish Gambino,IV. Sweatpants,10/12/2013,2013,72
6TEiFwaiHERpdfG6WnGed1,Current Joys,New Flesh,2013,2013,73
5anCkDvJ17aznvK5TED5uo,Avenged Sevenfold,Hail to the King,23/08/2013,2013,75
6or1bKJiZ06IlK0vFvY75k,Eminem,Rap God,05/11/2013,2013,77
6aUhfNWYnMThF3TGtuYUUu,Randy Houser,How Country Feels,22/01/2013,2013,70
5Mw9bXG1dLNhbjofkVS2oR,Hillsong UNITED,Oceans (Where Feet May Fail),26/02/2013,2013,69
1yjY7rpaAQvKwpdUliHx0d,Paramore,Still into You,05/04/2013,2013,74
2LvRR121MWFmmEGkuV2vQP,"B.o.B', '2 Chainz",HeadBand (feat. 2 Chainz),16/12/2013,2013,71
2nMeu6UenVvwUktBCpLMK9,Lana Del Rey,Young And Beautiful,01/01/2013,2013,76
0GaBIpyHvytM1UBYmqXu08,"Drake', 'Jhené Aiko",From Time,01/01/2013,2013,68
4rHZZAmHpZrA3iH5zx8frV,Justin Timberlake,Mirrors,15/03/2013,2013,76
1j8z4TTjJ1YOdoFEDwJTQa,Paramore,Ain't It Fun,05/04/2013,2013,72
5KONnBIQ9LqCxyeSPin26k,Jason Derulo,Trumpets,10/09/2013,2013,68
722tgOgdIbNe3BEyLnejw4,Kanye West,Black Skinhead,01/01/2013,2013,74
3IPnBzGRMg6BfViFxxa0Gq,"Kristen Bell', 'Santino Fontana","Love Is an Open Door - From ""Frozen""/Soundtrack Version",01/01/2013,2013,72
5UDqWOgDdixYMAgAyNbpgh,Kacey Musgraves,Merry Go 'Round,01/01/2013,2013,69
5cbpoIu3YjoOwbBDGUEp3P,Twenty One Pilots,Car Radio,08/01/2013,2013,73
39FwE8edwuyiaa4PrGBkP7,"Blake Shelton', 'Pistol Annies",Boys 'Round Here (feat. Pistol Annies & Friends),26/03/2013,2013,68
6enPOmd3vSFpI4jjms8kXN,Randy Houser,Runnin' Outta Moonlight,22/01/2013,2013,68
3yZQk5PC52CCmT4ZaTIKvv,Panic! At The Disco,This Is Gospel,04/10/2013,2013,71
7y911sqgHGHcyU4ivapjwi,"Drake', '2 Chainz', 'Big Sean",All Me,01/01/2013,2013,66
4rsW3WCZBGwhHfJWuHRwyT,Phillip Phillips,Home,01/01/2013,2013,68
4kY7rYtE4OQkJNq22OIYRI,Lady A,Downtown,01/01/2013,2013,68
7s0lDK7y3XLmI7tcsRAbW0,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),01/01/2013,2013,67
6JG0qhINKVwiHxqN85j7RG,"J. Cole', 'TLC",Crooked Smile (feat. TLC),14/06/2013,2013,69
4sebUbjqbcgDSwG6PbSGI0,Cage The Elephant,Come a Little Closer,08/10/2013,2013,67
6Uy6K3KdmUdAfelUp0SeXn,Sara Bareilles,Brave,16/07/2013,2013,72
06EL94D0TA27Ik0Ke5usbj,"Ariana Grande', 'Mac Miller",The Way,01/01/2013,2013,67
5jrdCoLpJSvHHorevXBATy,"Katy Perry', 'Juicy J",Dark Horse,18/10/2013,2013,75
1V6gIisPpYqgFeWbMLI0bA,Demi Lovato,Heart Attack,01/01/2013,2013,74
2yi7HZrBOC4bMUSTcs4VK6,"Kristen Bell', 'Agatha Lee Monn', 'Katie Lopez","Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",01/01/2013,2013,70
3G6hD9B2ZHOsgf4WfNu7X1,Lorde,Team,27/09/2013,2013,74
7xVLFuuYdAvcTfcP3IG3dS,"A$AP Ferg', 'A$AP Rocky', 'French Montana', 'Trinidad James', 'ScHoolboy Q","Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",19/08/2013,2013,70
5T7ZFtCcOgkpjxcuaeZbw0,One Direction,Best Song Ever,25/11/2013,2013,75
575DZcL4PtBm3qoFdilkq8,Tmsoft’s White Noise Sleep Sounds,Box Fan Sound,08/10/2013,2013,67
41yIvlFgvGwxq8qTqAR7eG,The Paper Kites,Bloom - Bonus Track,05/03/2013,2013,72
2wBCrtJS3E3TimRZ5MElTI,Jhené Aiko,The Worst,01/01/2013,2013,68
3QHMxEOAGD51PDlbFPHLyJ,Marc Anthony,Vivir Mi Vida,23/07/2013,2013,75
0n4bITAu0Y0nigrz3MFJMb,"Robin Thicke', 'T.I.', 'Pharrell Williams",Blurred Lines,01/01/2013,2013,75
25zXRQGuwYZdIp88fVZOPC,Cassadee Pope,Wasting All These Tears,01/01/2013,2013,66
3sNVsP50132BTNlImLx70i,Kanye West,Bound 2,01/01/2013,2013,70
6xgO2ICtpT8jDcYvVsCKIB,Five Finger Death Punch,Wrong Side of Heaven,30/07/2013,2013,66
4jtyUzZm9WLc2AdaJ1dso7,Drake,0 To 100 / The Catch Up,14/07/2013,2013,70
2afCBiru10AFckfOa49wIa,One Direction,You & I,25/11/2013,2013,76
4RXpgGM7A4Hg7cFBoH5KyF,Avicii,Hey Brother,13/09/2013,2013,77
7tGlzXJv6GD5e5qlu5YmDg,"Lil Wayne', 'Drake', 'Future",Love Me,01/01/2013,2013,66
2Foc5Q5nqNiosCNqttzHof,"Daft Punk', 'Pharrell Williams', 'Nile Rodgers",Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,19/04/2013,2013,77
6F5c58TMEs1byxUstkzVeM,Katy Perry,Roar,18/10/2013,2013,75
